method,pid,session,n_questions,exact_duplicate_rate,intent_duplicate_rate,categories_covered,min_per_category,category_entropy,replacement_churn,longitudinal_repetition,change_onsets,change_followup_rate,mean_words,non_question_items,invalid_output_rate,llm_calls,retries,generated_items,selection_ms,synthetic_rating_quality,semantic_near_dup_pair_rate,semantic_diversity,relevance_proxy_new
V1,P022,5,20,0.0,0.3,1.0,4,1.0,0.4,0.625,1,1.0,8.7,0.0,0.2,5,0,11,5.4474580101668835,3.368201613186153,0.0,0.7090018928838178,0.41954645428798354
V1,P023,0,20,0.0,0.5,1.0,4,1.0,,,0,,8.85,0.0,0.0,1,0,20,0.0,3.158536050607539,0.005263157894736842,0.6490502439500255,0.3114003657332396
V1,P023,1,20,0.0,0.4,1.0,4,1.0,0.45,0.4444444444444444,1,0.0,8.65,0.0,0.0,5,0,10,5.526291206479073,3.301734666531062,0.0,0.636347697574228,0.2886744176249476
V1,P023,2,20,0.0,0.5,1.0,4,1.0,0.35,0.2857142857142857,0,,8.95,0.0,0.2,5,0,11,5.548667162656784,3.2745127458410024,0.0,0.6621322608313558,0.3057976637109837
V1,P023,3,20,0.0,0.45,1.0,4,1.0,0.4,0.75,1,1.0,8.2,0.0,0.0,5,0,10,5.508834030479193,3.2225151479707828,0.0,0.6895081225619762,0.3697286265034915
V1,P023,4,20,0.0,0.3,1.0,4,1.0,0.5,0.6,1,1.0,8.35,0.0,0.0,5,0,10,5.55808306671679,3.2258421775297945,0.005263157894736842,0.7073504390571772,0.3109387533648057
V1,P023,5,20,0.0,0.3,1.0,4,1.0,0.35,0.2857142857142857,0,,8.85,0.0,0.0,5,0,10,5.5258749052882195,3.420467704990471,0.0,0.737871596214333,0.35649286840649325
V1,P024,0,20,0.0,0.35,1.0,4,1.0,,,0,,8.7,0.0,0.0,1,0,20,0.0,2.5681139377987767,0.0,0.6589305505840152,0.30305978607337264
V1,P024,1,20,0.0,0.4,1.0,4,1.0,0.45,0.3333333333333333,0,,8.7,0.0,0.0,5,0,10,5.500457948073745,2.9305427141103104,0.0,0.640012155827254,0.2587584349863521
V1,P024,2,20,0.0,0.2,1.0,4,1.0,0.45,0.2222222222222222,0,,8.55,0.0,0.0,5,0,10,5.638499977067113,2.9035546650635746,0.0,0.6755305585513146,0.2826773940661102
V1,P024,3,20,0.0,0.3,1.0,4,1.0,0.3,0.8333333333333334,0,,8.8,0.0,0.2,5,0,11,5.489167058840394,2.898996478743638,0.0,0.6496190441233503,0.22300967586353512
V1,P024,4,20,0.0,0.4,1.0,4,1.0,0.3,0.3333333333333333,1,1.0,8.8,0.0,0.0,5,0,10,5.60054206289351,2.734973303482678,0.0,0.6652495826310226,0.3146014352760769
V1,P024,5,20,0.0,0.4,1.0,4,1.0,0.35,0.8571428571428571,0,,8.6,0.0,0.2,5,0,11,5.402415990829468,2.819809525280859,0.005263157894736842,0.645902284765211,0.23944271996651992
V1,P025,0,20,0.0,0.4,1.0,4,1.0,,,0,,8.45,0.0,0.0,1,0,20,0.0,3.200568687934201,0.0,0.6707434401886038,0.29431555474189547
V1,P025,1,20,0.0,0.45,1.0,4,1.0,0.4,0.5,0,,8.9,0.0,0.2,5,0,11,5.526708904653788,3.13734068573003,0.005263157894736842,0.6663482302608195,0.24227786581473823
V1,P025,2,20,0.0,0.2,1.0,4,1.0,0.35,0.42857142857142855,0,,8.7,0.0,0.0,5,0,10,5.581416189670563,3.226785091430339,0.005263157894736842,0.6785876284904166,0.3311951925946489
V1,P025,3,20,0.0,0.3,1.0,4,1.0,0.45,0.5555555555555556,1,1.0,8.45,0.0,0.0,5,0,10,5.537125049158931,3.506331364525574,0.005263157894736842,0.6476038005859821,0.24993306424832676
V1,P025,4,20,0.0,0.2,1.0,4,1.0,0.5,0.8,0,,8.35,0.0,0.0,5,0,10,6.0780830681324005,3.2560541190449435,0.005263157894736842,0.6500166053027736,0.3049222273380302
V1,P025,5,20,0.0,0.2,1.0,4,1.0,0.25,1.0,1,0.0,8.2,0.0,0.2,5,0,11,5.492917029187083,3.253193359958614,0.005263157894736842,0.6271536824486081,0.32123987561168466
V1,P026,0,20,0.0,0.7,1.0,4,1.0,,,0,,8.8,0.0,0.0,1,0,20,0.0,2.8346258709675545,0.0,0.6662331177901573,0.26497614553757476
V1,P026,1,20,0.0,0.4,1.0,4,1.0,0.3,0.3333333333333333,1,0.0,8.5,0.0,0.2,5,0,11,5.476959049701691,3.0884283499841314,0.0,0.6995411022624904,0.315172909876897
V1,P026,2,20,0.0,0.3,1.0,4,1.0,0.45,0.5555555555555556,1,1.0,8.95,0.0,0.0,5,0,10,5.55191608145833,3.2082733932854772,0.0,0.6700424579231148,0.2947788518775307
V1,P026,3,20,0.0,0.2,1.0,4,1.0,0.45,0.4444444444444444,1,1.0,8.95,0.0,0.0,5,0,10,5.511292023584247,3.220685070003546,0.0,0.6842895733026582,0.38099137858670085
V1,P026,4,20,0.0,0.4,1.0,4,1.0,0.4,0.625,0,,9.0,0.0,0.0,5,0,10,5.684125004336238,3.1468091562051588,0.0,0.6808537471297073,0.23084539949881241
V1,P026,5,20,0.0,0.35,1.0,4,1.0,0.5,0.7,0,,8.7,0.0,0.0,5,0,10,5.5140419863164425,3.4621245458041607,0.0,0.6964938648747212,0.37108928528427493
V1,P027,0,20,0.0,0.2,1.0,4,1.0,,,0,,8.2,0.0,0.0,1,0,20,0.0,2.461601651174352,0.005263157894736842,0.6671829647704395,0.27886053875555566
V1,P027,1,20,0.0,0.45,1.0,4,1.0,0.45,0.5555555555555556,0,,8.8,0.0,0.0,5,0,10,5.571041023358703,2.7498501730718745,0.005263157894736842,0.6711378867421771,0.2515122000562648
V1,P027,2,20,0.0,0.4,1.0,4,1.0,0.3,0.5,1,0.0,8.85,0.0,0.2,5,0,11,5.518333055078983,2.893261709553265,0.005263157894736842,0.6553939208048074,0.3020226430922661
V1,P027,3,20,0.0,0.45,1.0,4,1.0,0.35,0.7142857142857143,0,,8.8,0.0,0.0,5,0,10,5.462999921292067,3.020778640967892,0.005263157894736842,0.6514541076259703,0.30048838081000895
V1,P027,4,20,0.0,0.3,1.0,4,1.0,0.3,0.3333333333333333,1,1.0,8.9,0.0,0.2,5,0,11,5.601582815870643,3.2052273915645437,0.005263157894736842,0.6782611217895236,0.2811907518458437
V1,P027,5,20,0.0,0.35,1.0,4,1.0,0.4,0.75,0,,8.65,0.0,0.2,5,0,11,5.5050000082701445,3.377315767701012,0.005263157894736842,0.6832175475161849,0.25895027405147214
V1,P028,0,20,0.0,0.55,1.0,4,1.0,,,0,,8.4,0.0,0.0,1,0,20,0.0,2.7960254592230176,0.005263157894736842,0.7001253347095346,0.34999377953719496
V1,P028,1,20,0.0,0.45,1.0,4,1.0,0.4,0.25,0,,8.85,0.0,0.0,5,0,10,5.603667115792632,3.060524254611394,0.005263157894736842,0.6538200567929394,0.2813713215114908
V1,P028,2,20,0.0,0.15,1.0,4,1.0,0.3,0.16666666666666666,1,1.0,8.5,0.0,0.0,5,0,10,5.541499936953187,3.1776873630508233,0.005263157894736842,0.6517771793203804,0.28313555215428693
V1,P028,3,20,0.0,0.2,1.0,4,1.0,0.4,0.375,0,,8.3,0.0,0.0,5,0,10,5.490666953846812,3.283959918941414,0.005263157894736842,0.6268179769191452,0.30624021927788087
V1,P028,4,20,0.0,0.2,1.0,4,1.0,0.4,0.875,0,,8.75,0.0,0.0,5,0,10,5.6043751537799835,3.311485361977952,0.005263157894736842,0.687897615593019,0.3433586608791947
V1,P028,5,20,0.0,0.35,1.0,4,1.0,0.45,0.7777777777777778,1,1.0,8.7,0.0,0.0,5,0,10,5.508082918822765,3.497616203463153,0.005263157894736842,0.6957495699663432,0.36960922421691506
V1,P029,0,20,0.0,0.45,1.0,4,1.0,,,0,,8.9,0.0,0.0,1,0,20,0.0,3.060539229367767,0.005263157894736842,0.6500047110541641,0.3424452430675344
V1,P029,1,20,0.0,0.75,1.0,4,1.0,0.3,0.6666666666666666,1,0.0,8.6,0.0,0.0,5,0,10,5.646875128149986,3.306795274914209,0.005263157894736842,0.6734876967772083,0.3061962584256295
V1,P029,2,20,0.0,0.75,1.0,4,1.0,0.3,0.3333333333333333,0,,8.5,0.0,0.0,5,0,10,5.582000128924847,3.4073873281603313,0.005263157894736842,0.6561045429112715,0.29504899553940145
V1,P029,3,20,0.0,0.55,1.0,4,1.0,0.4,0.75,0,,8.85,0.0,0.0,5,0,10,5.5243331007659435,3.0843682661301277,0.0,0.6335202844271218,0.19234470906257825
V1,P029,4,20,0.0,0.55,1.0,4,1.0,0.45,0.5555555555555556,1,1.0,8.5,0.0,0.0,5,0,10,5.6084999814629555,3.3593630273025945,0.005263157894736842,0.6457651628817631,0.31334478991983084
V1,P029,5,20,0.0,0.3,1.0,4,1.0,0.5,0.4,1,1.0,8.75,0.0,0.0,5,0,10,5.499375052750111,3.0743244045667137,0.0,0.7258800051498859,0.4464913338082104
V2,P000,0,20,0.0,0.3,1.0,4,1.0,,,0,,9.05,0.0,0.08333333333333333,1,0,60,25.818416150286794,2.812154720369787,0.005263157894736842,0.6905881578403681,0.28173025577022887
V2,P000,1,20,0.0,0.2,1.0,4,1.0,0.35,0.42857142857142855,0,,8.85,0.0,0.06666666666666667,1,0,30,16.887875040993094,2.992248641197029,0.005263157894736842,0.7006400875401759,0.28899184303592057
V2,P000,2,20,0.0,0.2,1.0,4,1.0,0.4,0.25,1,1.0,8.65,0.0,0.0,1,0,30,20.297625102102757,3.3110612398734993,0.0,0.7131911592471896,0.32448456708198153
V2,P000,3,20,0.0,0.2,1.0,4,1.0,0.2,0.5,0,,8.55,0.0,0.03333333333333333,1,0,30,19.954250194132328,3.2790213399298667,0.0,0.7344294770025057,0.352656865388744
V2,P000,4,20,0.0,0.2,1.0,4,1.0,0.25,0.4,0,,8.75,0.0,0.13333333333333333,1,0,30,16.782374819740653,3.3363582660967017,0.0,0.7290640449150193,0.3657864417261001
V2,P000,5,20,0.0,0.2,1.0,3,0.9921503172858167,0.3,0.8333333333333334,0,,8.85,0.0,0.06666666666666667,1,0,30,17.916375072672963,3.3372613727993814,0.0,0.7244731610082185,0.35969747906830674
V2,P001,0,20,0.0,0.5,1.0,4,1.0,,,0,,9.05,0.0,0.11666666666666667,1,0,60,13.975584181025624,2.4256206726867133,0.005263157894736842,0.6967631650593773,0.3184369358167516
V2,P001,1,20,0.0,0.1,1.0,4,1.0,0.5,0.3,1,1.0,9.0,0.0,0.03333333333333333,1,0,30,13.661416945979,2.613839487974025,0.0,0.743431023806619,0.3540549803425723
V2,P001,2,20,0.0,0.3,1.0,4,1.0,0.25,0.6,1,0.0,8.9,0.0,0.06666666666666667,1,0,30,17.53266714513302,2.758637428986659,0.0,0.7481977403250715,0.34191573851089835
V2,P001,3,20,0.0,0.2,1.0,4,1.0,0.45,0.3333333333333333,1,1.0,8.9,0.0,0.03333333333333333,1,0,30,18.563332967460155,2.9845440036515485,0.0,0.7178995527456928,0.39753177089963626
V2,P001,4,20,0.0,0.2,1.0,4,1.0,0.1,0.0,0,,8.9,0.0,0.1,1,0,30,16.04458293877542,2.992949292729272,0.0,0.7279468165485167,0.2008438049356955
V2,P001,5,20,0.0,0.3,1.0,4,1.0,0.25,0.2,1,1.0,8.85,0.0,0.1,1,0,30,17.465499928221107,3.2855578490880526,0.0,0.7379092056767556,0.46029983452810247
V2,P002,0,20,0.0,0.1,1.0,4,1.0,,,0,,8.75,0.0,0.016666666666666666,1,0,60,12.609875062480569,3.3110641971633816,0.0,0.7170952030224895,0.28780060878495395
V2,P002,1,20,0.0,0.2,1.0,3,0.9921503172858167,0.3,0.3333333333333333,1,0.0,8.8,0.0,0.1,1,0,30,10.244749952107668,3.4493559631683097,0.0,0.6896387890621012,0.2260702863322107
V2,P002,2,20,0.0,0.3,1.0,4,1.0,0.3,0.5,1,1.0,9.1,0.0,0.06666666666666667,1,0,30,13.49074998870492,3.3608656554215757,0.0,0.723187504330306,0.36121815112237354
V2,P002,3,20,0.0,0.3,1.0,3,0.9921503172858167,0.2,0.25,1,1.0,8.9,0.0,0.06666666666666667,1,0,30,14.088916126638651,3.5874205110150945,0.0,0.720880272744697,0.4308967489006243
V2,P002,4,20,0.0,0.2,1.0,4,1.0,0.1,0.5,0,,8.8,0.0,0.06666666666666667,1,0,30,15.082374913617969,3.692183071307567,0.0,0.7354138689601459,0.0377620009809093
V2,P002,5,20,0.0,0.2,1.0,4,1.0,0.05,1.0,1,0.0,8.7,0.0,0.06666666666666667,1,0,30,14.497374882921576,3.692183071307567,0.0,0.7355870945451312,0.1955128313650362
V2,P003,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.85,0.0,0.05,1,0,60,11.49904215708375,3.031252239023447,0.0,0.7050525305253673,0.29726810931281034
V2,P003,1,20,0.0,0.1,1.0,3,0.9921503172858167,0.25,0.0,1,1.0,8.95,0.0,0.2,1,0,30,10.193916969001293,3.123632609094083,0.0,0.7208480257847885,0.2799252164324978
V2,P003,2,20,0.0,0.1,1.0,3,0.9921503172858167,0.25,0.4,1,1.0,8.7,0.0,0.06666666666666667,1,0,30,12.613500002771616,3.071521575911197,0.0,0.6997651586898316,0.2995708014046822
V2,P003,3,20,0.0,0.1,1.0,4,1.0,0.25,0.4,0,,8.6,0.0,0.03333333333333333,1,0,30,13.954958179965615,3.099611521483763,0.0,0.7354634620413287,0.3755870224007206
V2,P003,4,20,0.0,0.2,1.0,4,1.0,0.3,0.5,1,0.0,8.65,0.0,0.03333333333333333,1,0,30,14.522749930620193,3.2934859576268543,0.005263157894736842,0.7146615443568385,0.2437039261306403
V2,P003,5,20,0.0,0.3,1.0,4,1.0,0.2,0.5,1,1.0,8.7,0.0,0.03333333333333333,1,0,30,16.742916079238057,3.353312701570887,0.005263157894736842,0.7564755781732345,0.5437878062945751
V2,P004,0,20,0.0,0.4,1.0,4,1.0,,,0,,8.9,0.0,0.0,1,0,60,13.527000090107322,2.9098258004004345,0.005263157894736842,0.6732026235571577,0.2700097129084807
V2,P004,1,20,0.0,0.3,1.0,4,1.0,0.3,0.5,0,,8.7,0.0,0.06666666666666667,1,0,30,10.832374915480614,3.271874607185313,0.0,0.7112610909823154,0.3282835569481513
V2,P004,2,20,0.0,0.3,1.0,4,1.0,0.25,0.4,0,,8.75,0.0,0.06666666666666667,1,0,30,12.152958195656538,3.3712602088905514,0.0,0.7285664116492718,0.2768786118835919
V2,P004,3,20,0.0,0.2,1.0,4,1.0,0.25,0.2,1,0.0,8.6,0.0,0.03333333333333333,1,0,30,13.758666813373566,3.4168699697607665,0.0,0.725725932113475,0.2398354111436324
V2,P004,4,20,0.0,0.2,1.0,4,1.0,0.3,0.5,1,1.0,8.65,0.0,0.0,1,0,30,15.328708104789257,3.457662549728562,0.0,0.7220871674640835,0.45708555433250037
V2,P004,5,20,0.0,0.2,1.0,4,1.0,0.1,0.0,1,1.0,8.85,0.0,0.1,1,0,30,14.560749987140298,3.5563080544395347,0.0,0.7357233675851994,0.45213027966694774
V2,P005,0,20,0.0,0.1,1.0,4,1.0,,,0,,8.55,0.0,0.08333333333333333,1,0,60,11.250915937125683,3.432330660830619,0.0,0.7111891897115472,0.2911454606559248
V2,P005,1,20,0.0,0.3,1.0,4,1.0,0.4,0.625,0,,8.55,0.0,0.1,1,0,30,10.069209150969982,3.6487337546867464,0.0,0.7056196764217202,0.2740477803093108
V2,P005,2,20,0.0,0.3,1.0,4,1.0,0.25,0.2,1,1.0,8.9,0.0,0.03333333333333333,1,0,30,12.395792175084352,3.552956331382579,0.0,0.7159746327883543,0.2243952319485722
V2,P005,3,20,0.0,0.3,1.0,3,0.9921503172858167,0.2,0.25,1,1.0,8.75,0.0,0.03333333333333333,1,0,30,13.991875108331442,3.5725324527098437,0.0,0.74963707547464,0.478349637374407
V2,P005,4,20,0.0,0.3,1.0,4,1.0,0.15,0.6666666666666666,1,1.0,8.7,0.0,0.06666666666666667,1,0,30,13.77358310855925,3.5729790142658446,0.0,0.7610990761635698,0.4260319220153547
V2,P005,5,20,0.0,0.3,1.0,4,1.0,0.1,0.5,1,0.0,8.75,0.0,0.16666666666666666,1,0,30,13.750374782830477,3.592305598149146,0.0,0.7597728775253103,0.4611287197787438
V2,P006,0,20,0.0,0.0,1.0,4,1.0,,,0,,9.0,0.0,0.06666666666666667,1,0,60,11.100833071395755,3.1464877099542194,0.0,0.699050471976538,0.30289250715984634
V2,P006,1,20,0.0,0.1,1.0,3,0.9921503172858167,0.35,0.2857142857142857,1,1.0,8.55,0.0,0.0,1,0,30,10.62962505966425,3.503556203464476,0.0,0.7177828686494394,0.28788269657524257
V2,P006,2,20,0.0,0.2,1.0,3,0.9921503172858167,0.35,0.2857142857142857,0,,8.65,0.0,0.0,1,0,30,12.166667031124234,3.4866976997898917,0.005263157894736842,0.7591388899898738,0.42871545457244864
V2,P006,3,20,0.0,0.3,1.0,3,0.9921503172858167,0.15,0.6666666666666666,1,1.0,9.05,0.0,0.0,1,0,30,15.029416885226965,3.387483123413714,0.005263157894736842,0.7738030641282309,0.48210229733777893
V2,P006,4,20,0.0,0.3,1.0,3,0.9921503172858167,0.15,0.0,0,,9.05,0.0,0.03333333333333333,1,0,30,15.05375001579523,3.5977149355789386,0.005263157894736842,0.7710676489894743,0.3538321325925275
V2,P006,5,20,0.0,0.2,1.0,3,0.9921503172858167,0.1,0.0,1,1.0,8.95,0.0,0.13333333333333333,1,0,30,13.811166863888502,3.567831147214941,0.005263157894736842,0.7797068455814602,0.42911727225219964
V2,P007,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.5,0.0,0.08333333333333333,1,0,60,11.169000063091516,2.835766052662712,0.0,0.7420852555984584,0.2974347797429078
V2,P007,1,20,0.0,0.3,1.0,4,1.0,0.4,0.5,0,,8.65,0.0,0.0,1,0,30,10.347957955673337,3.1084335532863827,0.0,0.7435149429202705,0.3054635825594294
V2,P007,2,20,0.0,0.3,1.0,4,1.0,0.3,0.3333333333333333,1,1.0,8.85,0.0,0.03333333333333333,1,0,30,12.512917164713144,3.2862973830962035,0.0,0.7538954792171417,0.2935444837326299
V2,P007,3,20,0.0,0.2,1.0,4,1.0,0.3,0.5,1,1.0,9.1,0.0,0.06666666666666667,1,0,30,13.85600003413856,3.1413059625184543,0.0,0.7412896067117163,0.357012027258498
V2,P007,4,20,0.0,0.3,1.0,3,0.9921503172858167,0.15,0.3333333333333333,1,1.0,9.2,0.0,0.03333333333333333,1,0,30,14.629124896600842,3.3080840329041217,0.0,0.7571389017252289,0.4175088855159144
V2,P007,5,20,0.0,0.3,1.0,3,0.9921503172858167,0.2,0.5,0,,8.6,0.0,0.06666666666666667,1,0,30,15.63158305361867,3.4464934731835632,0.0,0.7657680501953821,0.3416865357097535
V2,P008,0,20,0.0,0.3,1.0,4,1.0,,,0,,9.05,0.0,0.08333333333333333,1,0,60,11.187458876520395,3.125947251879176,0.005263157894736842,0.7060230269645205,0.2699674134149904
V2,P008,1,20,0.0,0.3,1.0,3,0.9921503172858167,0.35,0.2857142857142857,1,1.0,8.6,0.0,0.0,1,0,30,10.312541853636503,3.0208942948327837,0.005263157894736842,0.6583948046906626,0.3432766646580954
V2,P008,2,20,0.0,0.3,1.0,3,0.9921503172858167,0.2,0.25,1,1.0,8.95,0.0,0.03333333333333333,1,0,30,11.561417020857334,3.0931774641682184,0.005263157894736842,0.7091809376003168,0.4205143623697081
V2,P008,3,20,0.0,0.4,1.0,4,1.0,0.25,0.6,1,1.0,9.25,0.0,0.03333333333333333,1,0,30,13.193167047575116,3.2271826952880707,0.005263157894736842,0.7217313256314477,0.2957098627247015
V2,P008,4,20,0.0,0.4,1.0,4,1.0,0.25,0.6,1,1.0,9.4,0.0,0.06666666666666667,1,0,30,13.689790852367878,3.2472014824271995,0.005263157894736842,0.7324465516666864,0.433227267516897
V2,P008,5,20,0.0,0.2,1.0,4,1.0,0.3,0.3333333333333333,1,1.0,8.7,0.0,0.03333333333333333,1,0,30,14.912249986082315,3.2448775789671003,0.010526315789473684,0.7607974697643783,0.453060056788251
V2,P009,0,20,0.0,0.0,1.0,4,1.0,,,0,,8.95,0.0,0.06666666666666667,1,0,60,10.888833086937666,2.962467211738336,0.0,0.708998243361017,0.27427497726457284
V2,P009,1,20,0.0,0.1,1.0,4,1.0,0.3,0.16666666666666666,0,,8.8,0.0,0.13333333333333333,1,0,30,9.517458034679294,3.408017999596668,0.0,0.7184619943629433,0.4143054138899603
V2,P009,2,20,0.0,0.2,1.0,4,1.0,0.15,0.6666666666666666,0,,8.7,0.0,0.1,1,0,30,11.467083124443889,3.45410821851402,0.005263157894736842,0.7087642258207438,0.3398888161540805
V2,P009,3,20,0.0,0.3,1.0,3,0.9780451855744626,0.4,0.25,1,1.0,8.45,0.0,0.03333333333333333,1,0,30,12.777792057022452,3.4919165567302715,0.0,0.7241553526475306,0.415575626677574
V2,P009,4,20,0.0,0.3,1.0,3,0.9921503172858167,0.2,0.5,0,,8.45,0.0,0.1,1,0,30,15.769125195220113,3.542589520047753,0.0,0.7332609603863738,0.447366563211649
V2,P009,5,20,0.0,0.3,1.0,3,0.9921503172858167,0.1,0.5,0,,8.45,0.0,0.03333333333333333,1,0,30,14.397208113223314,3.625807862917212,0.0,0.7510594846214533,0.25947092698304086
V2,P010,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.95,0.0,0.05,1,0,60,10.883749928325415,3.079317733225621,0.005263157894736842,0.7080678534526326,0.32006676243113447
V2,P010,1,20,0.0,0.2,1.0,4,1.0,0.3,0.16666666666666666,1,1.0,8.55,0.0,0.1,1,0,30,9.593042079359293,3.03189646443006,0.0,0.7520096638331984,0.27499554285654754
V2,P010,2,20,0.0,0.3,1.0,4,1.0,0.25,0.8,0,,8.25,0.0,0.06666666666666667,1,0,30,11.249917093664408,3.1143168486993096,0.005263157894736842,0.7525997038334988,0.29115095152135945
V2,P010,3,20,0.0,0.4,1.0,4,1.0,0.2,0.25,0,,8.6,0.0,0.06666666666666667,1,0,30,12.580042006447911,3.292023973194953,0.005263157894736842,0.7357470997483319,0.2925675942809522
V2,P010,4,20,0.0,0.4,1.0,4,1.0,0.25,0.4,1,1.0,8.85,0.0,0.0,1,0,30,13.599333120509982,3.403592955728879,0.005263157894736842,0.7582965340391583,0.2601163144321902
V2,P010,5,20,0.0,0.2,1.0,3,0.9921503172858167,0.25,0.2,1,1.0,9.15,0.0,0.03333333333333333,1,0,30,14.319374924525619,3.452498677380305,0.0,0.7741201611510935,0.5221130697587422
V2,P011,0,20,0.0,0.1,1.0,4,1.0,,,0,,9.2,0.0,0.0,1,0,60,12.00008299201727,2.5973364078004497,0.0,0.6742431440925691,0.300580678481148
V2,P011,1,20,0.0,0.2,1.0,3,0.9921503172858167,0.5,0.4,1,1.0,8.95,0.0,0.03333333333333333,1,0,30,10.015875101089478,3.0536602525541383,0.0,0.6946932719101959,0.2855431735149915
V2,P011,2,20,0.0,0.3,1.0,3,0.9921503172858167,0.25,0.4,1,1.0,8.95,0.0,0.1,1,0,30,11.588417226448655,3.253270501189783,0.0,0.7525578269604081,0.277681966306105
V2,P011,3,20,0.0,0.3,1.0,4,1.0,0.25,0.6,1,1.0,9.45,0.0,0.1,1,0,30,12.921333080157638,3.2514043886771136,0.0,0.7608741769082268,0.4395026218362261
V2,P011,4,20,0.0,0.4,1.0,4,1.0,0.15,0.3333333333333333,1,1.0,9.4,0.0,0.06666666666666667,1,0,30,13.545083813369274,3.3845154254955636,0.005263157894736842,0.7801965359721283,0.586091427040441
V2,P011,5,20,0.0,0.4,1.0,4,1.0,0.15,0.6666666666666666,0,,9.25,0.0,0.03333333333333333,1,0,30,14.51970892958343,3.305170550225264,0.005263157894736842,0.7760653998900413,0.09757228698560204
V2,P012,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.5,0.0,0.03333333333333333,1,0,60,10.965249966830015,2.940852125195681,0.0,0.7282770745478423,0.288977471386688
V2,P012,1,20,0.0,0.3,1.0,4,1.0,0.4,0.125,1,1.0,8.7,0.0,0.06666666666666667,1,0,30,10.032874997705221,3.136453435500442,0.005263157894736842,0.7350278004551194,0.3101620863483496
V2,P012,2,20,0.0,0.1,1.0,3,0.9921503172858167,0.45,0.1111111111111111,1,1.0,8.6,0.0,0.03333333333333333,1,0,30,11.87625015154481,3.311307663782972,0.0,0.7457787319141264,0.3843161683280595
V2,P012,3,20,0.0,0.2,1.0,3,0.9921503172858167,0.2,0.75,0,,8.5,0.0,0.0,1,0,30,14.321750029921532,3.4338189531351184,0.0,0.7310629068039398,0.3251496003788184
V2,P012,4,20,0.0,0.2,1.0,3,0.9921503172858167,0.05,1.0,0,,8.55,0.0,0.0,1,0,30,13.828666880726814,3.4338189531351184,0.0,0.723434134013001,0.21809931248754771
V2,P012,5,20,0.0,0.1,1.0,4,1.0,0.35,0.7142857142857143,0,,8.85,0.0,0.06666666666666667,1,0,30,14.04387503862381,3.3387199018419715,0.005263157894736842,0.7222508649787287,0.24602552619054271
V2,P013,0,20,0.0,0.35,1.0,4,1.0,,,0,,8.9,0.0,0.016666666666666666,1,0,60,11.142333969473839,3.114545442356444,0.0,0.6594280296554096,0.2663672652323941
V2,P013,1,20,0.0,0.4,1.0,4,1.0,0.35,0.2857142857142857,0,,8.8,0.0,0.06666666666666667,1,0,30,9.766124887391925,3.3258677417957414,0.0,0.7082951003900184,0.25419841811431737
V2,P013,2,20,0.0,0.2,1.0,4,1.0,0.35,0.14285714285714285,1,1.0,8.8,0.0,0.03333333333333333,1,0,30,11.467250064015388,3.6213669429700865,0.0,0.7262370287703142,0.3514911876797209
V2,P013,3,20,0.0,0.2,1.0,4,1.0,0.2,0.25,1,1.0,8.7,0.0,0.03333333333333333,1,0,30,13.329917099326849,3.6586725220776777,0.0,0.7448968765245735,0.3863376901065706
V2,P013,4,20,0.0,0.2,1.0,4,1.0,0.15,0.3333333333333333,1,1.0,8.75,0.0,0.0,1,0,30,13.9464579988271,3.6520383769242017,0.0,0.7524358088254466,0.30995372181490627
V2,P013,5,20,0.0,0.3,1.0,4,1.0,0.05,1.0,0,,8.8,0.0,0.03333333333333333,1,0,30,13.961374992504716,3.760138184752261,0.0,0.7554307884475625,0.0
V2,P014,0,20,0.0,0.2,1.0,4,1.0,,,0,,8.45,0.0,0.03333333333333333,1,0,60,10.95454185269773,3.101216893132623,0.0,0.7013053253643491,0.23880245051598256
V2,P014,1,20,0.0,0.2,1.0,4,1.0,0.3,0.5,1,0.0,8.35,0.0,0.06666666666666667,1,0,30,9.843333857133985,3.0943964390544356,0.0,0.7141007950912057,0.30997030878915777
V2,P014,2,20,0.0,0.3,1.0,4,1.0,0.25,0.4,0,,8.75,0.0,0.06666666666666667,1,0,30,11.184041853994131,3.237637748863301,0.005263157894736842,0.7052714126181441,0.37444433841253877
V2,P014,3,20,0.0,0.4,1.0,4,1.0,0.2,0.25,1,1.0,8.9,0.0,0.06666666666666667,1,0,30,12.521457858383656,3.261363271958184,0.005263157894736842,0.7129948739869523,0.3463559193397635
V2,P014,4,20,0.0,0.5,1.0,4,1.0,0.3,0.6666666666666666,0,,9.05,0.0,0.1,1,0,30,13.187709031626582,3.0583791934468163,0.005263157894736842,0.7492454598940188,0.395508451338719
V2,P014,5,20,0.0,0.4,1.0,4,1.0,0.1,1.0,0,,8.85,0.0,0.06666666666666667,1,0,30,14.132041949778795,3.1179967029088593,0.005263157894736842,0.7588504894581236,0.4866721021828091
V2,P015,0,20,0.0,0.2,1.0,4,1.0,,,0,,8.8,0.0,0.06666666666666667,1,0,60,10.909500066190958,3.161967848031815,0.0,0.6866467905380875,0.2857112661294784
V2,P015,1,20,0.0,0.2,1.0,4,1.0,0.3,0.16666666666666666,1,1.0,8.6,0.0,0.03333333333333333,1,0,30,9.969542035833001,3.104111810413017,0.0,0.7280590052193039,0.29035574322408825
